,name,year,price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,brand
3211,Tata Manza Aura (ABS) Quadrajet,2010,300000,120000,Diesel,Individual,Manual,Third Owner,18.8,1248.0,90.0,5.0,Tata
3212,Toyota Innova 2.5 GX (Diesel) 7 Seater,2016,950000,80000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.0,7.0,Toyota
3213,Mahindra TUV 300 T8,2015,430000,110000,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,Mahindra
3214,Ford Endeavour 3.2 Titanium AT 4X4,2016,2100000,80000,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,7.0,Ford
3215,Hyundai Grand i10 1.2 CRDi Sportz,2018,540000,30000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.0,5.0,Hyundai
3216,Hyundai Santro Xing GL LPG,2012,175000,60000,LPG,Individual,Manual,Second Owner,17.8,1086.0,63.0,5.0,Hyundai
3217,Hyundai Creta 1.6 CRDi AT SX Plus,2018,1150000,44000,Diesel,Individual,Automatic,First Owner,17.01,1582.0,126.0,5.0,Hyundai
3218,Maruti Alto 800 LXI,2020,350000,5000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.0,5.0,Maruti
3219,Hyundai Elite i20 Petrol Asta Option,2019,690000,18000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.0,5.0,Hyundai
3220,Hyundai i20 Asta 1.4 CRDi,2015,535000,80000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.0,5.0,Hyundai
3221,Maruti Vitara Brezza ZDi Plus,2016,730000,100000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.0,5.0,Maruti
3222,Hyundai EON Era Plus,2016,280000,19000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.0,5.0,Hyundai
3223,Maruti Swift AMT ZXI,2019,650000,33000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.0,5.0,Maruti
3224,Toyota Innova 2.5 GX 7 STR,2012,520000,162000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,7.0,Toyota
3225,Hyundai Xcent 1.2 VTVT E,2020,360000,65000,Petrol,Individual,Manual,Second Owner,20.14,1197.0,81.0,5.0,Hyundai
3226,Maruti Swift Dzire Vdi BSIV,2011,250000,170000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.0,5.0,Maruti
3227,Volkswagen Ameo 1.5 TDI Trendline,2017,575000,40000,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.0,5.0,Volkswagen
3228,Tata Indigo CS LS (TDI) BS III,2012,170000,120000,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,5.0,Tata
3229,Maruti Vitara Brezza LDi Option,2017,711000,53000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.0,5.0,Maruti
3230,Maruti Wagon R VXI BSIII,2013,250000,90000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.0,5.0,Maruti
3231,Maruti Swift Dzire VDI Optional,2017,675000,35000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti
3232,Maruti Wagon R VXI BS IV,2016,325000,50000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.0,5.0,Maruti
3233,Maruti Alto 800 LXI,2016,250000,20000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.0,5.0,Maruti
3234,Maruti Swift AMT ZDI,2019,740000,38000,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.0,5.0,Maruti
3235,Honda Amaze S i-VTEC,2019,690000,1303,Petrol,Dealer,Manual,First Owner,17.8,1198.0,86.0,5.0,Honda
3236,Audi Q5 35TDI Premium Plus,2018,3975000,31800,Diesel,Dealer,Automatic,First Owner,17.01,1968.0,188.0,5.0,Audi
3237,Lexus ES 300h,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.0,5.0,Lexus
3238,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0,Jaguar
3239,Jeep Wrangler 2016-2019 3.6 4X4,2017,4100000,17000,Petrol,Individual,Automatic,First Owner,9.5,3604.0,280.0,5.0,Jeep
3240,Land Rover Discovery Sport TD4 SE,2019,4500000,21000,Diesel,Dealer,Automatic,First Owner,12.83,1999.0,148.0,7.0,Land
3241,BMW 5 Series 520d Sport Line,2018,3790000,29500,Diesel,Dealer,Automatic,First Owner,22.48,1995.0,187.0,5.0,BMW
3242,Honda CR-V 2.4L 4WD AT AVN,2017,1750000,73000,Petrol,Dealer,Automatic,First Owner,12.0,2354.0,187.0,5.0,Honda
3243,Skoda Superb LK 1.8 TSI AT,2018,1864999,50000,Petrol,Dealer,Automatic,First Owner,14.67,1798.0,177.0,5.0,Skoda
3244,Maruti Ciaz 1.3 Alpha,2017,800000,28050,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.0,5.0,Maruti
3245,Honda CR-V 2.4L 4WD AT AVN,2017,1825000,58000,Petrol,Dealer,Automatic,First Owner,12.0,2354.0,187.0,5.0,Honda
3246,Tata Hexa XTA,2017,1295000,58000,Diesel,Dealer,Automatic,First Owner,17.6,2179.0,153.0,7.0,Tata
3247,Renault Duster 85PS Diesel RxZ,2014,425000,69000,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.0,5.0,Renault
3248,Mercedes-Benz GL-Class 350 CDI Luxury,2016,4090000,70000,Diesel,Dealer,Automatic,First Owner,12.0,2987.0,224.0,7.0,Mercedes-Benz
3249,Hyundai Creta 1.6 SX Automatic Diesel,2015,910000,40000,Diesel,Dealer,Automatic,First Owner,17.6,1582.0,126.0,5.0,Hyundai
3250,Toyota Corolla Altis 1.8 G CVT,2013,625000,39000,Petrol,Dealer,Automatic,First Owner,14.28,1798.0,138.0,5.0,Toyota
3251,Volvo XC40 D4 R-Design,2018,3400000,22000,Diesel,Dealer,Automatic,First Owner,18.0,1969.0,190.0,5.0,Volvo
3252,Maruti Ciaz ZDi,2015,535000,40000,Diesel,Dealer,Manual,First Owner,26.21,1248.0,88.0,5.0,Maruti
3253,Mahindra Bolero 2011-2019 SLX,2011,325000,142000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.0,7.0,Mahindra
3254,Maruti Swift VXI Deca,2016,500000,22947,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.0,5.0,Maruti
3255,Hyundai i10 Sportz,2013,300000,30000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.0,5.0,Hyundai
3256,Hyundai EON D Lite Plus,2016,270000,7672,Petrol,Individual,Manual,First Owner,21.1,814.0,55.0,5.0,Hyundai
3257,Maruti Alto LXi,2010,160000,36659,Petrol,Individual,Manual,First Owner,19.7,796.0,46.0,5.0,Maruti
3258,Maruti Omni E MPI STD BS IV,2016,210000,60000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.0,8.0,Maruti
3259,Mahindra XUV500 W4,2014,850000,120000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra
3260,Mahindra XUV500 W4,2014,880000,120000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra
3261,Maruti Zen Estilo Sports,2010,150000,39000,Petrol,Individual,Manual,First Owner,16.9,1061.0,64.0,5.0,Maruti
3262,Mahindra TUV 300 T8 AMT,2015,775000,45000,Diesel,Individual,Automatic,First Owner,18.49,1493.0,100.0,7.0,Mahindra
3263,Maruti Alto LXi,2009,160000,70000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.0,5.0,Maruti
3264,Ford Figo Diesel EXI,2012,220000,100000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford
3265,Hyundai i20 1.4 Asta Option,2017,670000,48000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.0,5.0,Hyundai
3266,Hyundai i20 1.4 Sportz,2018,780000,35000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.0,5.0,Hyundai
3267,Maruti Baleno Sigma 1.2,2017,515000,23000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.0,5.0,Maruti
3268,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,14000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.0,5.0,Hyundai
3269,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,14000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.0,5.0,Hyundai
3270,Mahindra XUV500 W8 2WD,2014,850000,60000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra
3271,Hyundai EON Era Plus,2013,200000,60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.0,5.0,Hyundai
3272,Skoda Fabia 1.4 TDI Ambiente,2008,140000,150000,Diesel,Individual,Manual,Third Owner,19.4,1422.0,70.0,5.0,Skoda
3273,Hyundai Verna 1.6 VTVT AT SX,2016,800000,80000,Petrol,Individual,Automatic,Second Owner,17.01,1591.0,121.0,5.0,Hyundai
3274,Maruti Alto K10 2010-2014 VXI,2013,250000,35000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.0,5.0,Maruti
3275,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2017,800000,44500,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.0,5.0,Maruti
3276,Maruti Ciaz ZDi Plus,2015,600000,60000,Diesel,Individual,Manual,Third Owner,26.21,1248.0,88.0,5.0,Maruti
3277,Renault Fluence Diesel E4,2012,250000,120000,Diesel,Individual,Manual,Third Owner,21.8,1461.0,78.0,5.0,Renault
3278,Honda Amaze S i-DTEC,2016,500000,80000,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.0,5.0,Honda
3279,Maruti Gypsy King Soft Top MPI BSIV,2019,750000,9900,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,8.0,Maruti
3280,Maruti Swift ZDi,2014,650000,68000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,Maruti
3281,Toyota Etios Liva G,2012,350000,40000,Petrol,Individual,Manual,Third Owner,19.3,1248.0,82.0,5.0,Toyota
3282,Honda BRV i-DTEC V MT,2016,950000,60000,Diesel,Individual,Manual,First Owner,21.9,1498.0,98.0,7.0,Honda
3283,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2015,580000,110000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.0,10.0,Chevrolet
3284,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2019,640000,10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.0,5.0,Hyundai
3285,Mahindra Scorpio VLX 2WD AT BSIII,2014,800000,80000,Diesel,Individual,Automatic,First Owner,11.79,2179.0,120.0,8.0,Mahindra
3286,Maruti A-Star Vxi,2011,347000,30000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.0,5.0,Maruti
3287,Mahindra XUV500 W8 2WD,2014,1000000,120000,Diesel,Individual,Manual,Third Owner,15.1,2179.0,140.0,7.0,Mahindra
3288,Hyundai EON Sportz,2016,300000,35000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.0,5.0,Hyundai
3289,Tata Tigor 1.2 Revotron XZ,2017,493000,40000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,Tata
3290,Hyundai Grand i10 Magna,2014,370000,60000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai
3291,Maruti Swift Dzire ZDi,2008,250000,90000,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.0,5.0,Maruti
3292,Datsun RediGO 1.0 T Option,2017,300000,20000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,Datsun
3293,Renault KWID Climber 1.0 AMT,2017,450000,40000,Petrol,Individual,Automatic,First Owner,24.04,999.0,67.0,5.0,Renault
3294,Ford Figo Diesel Titanium,2010,185000,124316,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford
3295,Mahindra XUV300 W8 Option Dual Tone Diesel BSIV,2019,1225000,6544,Diesel,Individual,Manual,First Owner,20.0,1497.0,115.0,5.0,Mahindra
3296,Toyota Innova 2.5 GX (Diesel) 8 Seater,2015,1000000,50000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.0,8.0,Toyota
3297,Hyundai i20 Magna 1.2,2016,600000,10000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.0,5.0,Hyundai
3298,Mahindra XUV500 W7 BSIV,2018,1100000,50000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.0,7.0,Mahindra
3299,Hyundai Grand i10 SportZ Edition,2015,360000,30000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.0,5.0,Hyundai
3300,Maruti Swift Dzire VXi,2012,285000,69000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.0,5.0,Maruti
3301,Mahindra KUV 100 mFALCON D75 K8,2016,350000,49600,Diesel,Individual,Manual,Second Owner,25.32,1198.0,77.0,6.0,Mahindra
3302,Hyundai i10 Era,2008,130000,30000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.0,5.0,Hyundai
3303,Chevrolet Enjoy 1.3 TCDi LTZ 8,2016,500000,198000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.0,8.0,Chevrolet
3304,Hyundai i20 Asta (o),2010,350000,80000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,5.0,Hyundai
3305,Maruti Baleno Delta Automatic,2019,685000,19000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.0,5.0,Maruti
3306,Maruti Eeco CNG 5 Seater AC BSIV,2020,399000,5000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.0,5.0,Maruti
3307,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,525000,10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.0,5.0,Hyundai
3308,Maruti Ertiga BSIV VXI,2017,765000,40000,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.0,7.0,Maruti
3309,Maruti Swift VDI,2012,450000,97000,Diesel,Individual,Manual,Third Owner,22.9,1248.0,74.0,5.0,Maruti
3310,Tata Estate Std,1999,78000,80000,Diesel,Individual,Manual,Third Owner,19.3,1248.0,82.0,5.0,Tata
3311,Nissan Micra Active XV,2014,390000,30000,Petrol,Individual,Manual,First Owner,19.69,1198.0,67.0,5.0,Nissan
3312,Maruti Ertiga SHVS ZDI Plus,2017,940000,120000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.0,7.0,Maruti
3313,Renault Duster 110PS Diesel RxZ,2013,650000,120000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.0,5.0,Renault
3314,Ford Figo Diesel Titanium,2012,320000,103994,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1399.0,68.0,5.0,Ford
3315,Toyota Corolla AE,2003,145000,70000,Petrol,Individual,Manual,Second Owner,13.4,1794.0,125.0,5.0,Toyota
3316,Ford Figo Aspire 1.5 TDCi Titanium,2017,670000,70000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,Ford
3317,Maruti SX4 ZDI Leather,2011,350000,115000,Diesel,Individual,Manual,Fourth & Above Owner,21.5,1248.0,88.0,5.0,Maruti
3318,Tata Indica Vista Quadrajet VX,2012,285000,178000,Diesel,Individual,Manual,Second Owner,22.3,1248.0,74.0,5.0,Tata
3319,Maruti Zen Estilo LX BSIV,2011,300000,40000,Petrol,Individual,Manual,Third Owner,19.0,998.0,67.0,5.0,Maruti
3320,Ford Figo Diesel EXI,2011,300000,80000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,Ford
3321,Audi Q7 3.0 TDI Quattro,2009,810000,98000,Diesel,Individual,Automatic,Fourth & Above Owner,12.07,2967.0,241.0,7.0,Audi
3322,Tata Indica V2 DLS TC,2009,90000,118000,Diesel,Individual,Manual,Second Owner,16.8,1405.0,62.0,5.0,Tata
3323,Maruti Alto LX,2004,100000,100000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.0,5.0,Maruti
3324,Tata Indica V2 2001-2011 DLS BSIII,2009,90000,120000,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.0,5.0,Tata
3325,Mahindra Scorpio Gateway 2WD,2013,459999,120000,Diesel,Individual,Manual,Second Owner,13.5,2609.0,115.0,5.0,Mahindra
3326,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,525000,217000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,8.0,Toyota
3327,Maruti Wagon R AX BSIV,2011,250000,65000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.0,5.0,Maruti
3328,Hyundai i10 Asta,2012,300000,41000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.0,5.0,Hyundai
3329,Maruti Swift ZXI ABS,2005,130000,120000,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.0,5.0,Maruti
3330,Maruti Alto K10 LXI,2011,199000,70000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.0,5.0,Maruti
3331,Renault Duster 85PS Diesel RxL Optional,2012,545000,90000,Diesel,Individual,Manual,Second Owner,20.46,1461.0,83.0,5.0,Renault
3332,Maruti Ertiga ZDI,2014,570000,80000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.0,7.0,Maruti
3333,Honda City 2017-2020 VTEC,2006,150000,120000,Petrol,Individual,Manual,Second Owner,16.9,1497.0,100.0,5.0,Honda
3334,Maruti Alto STD,2009,114999,100000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.0,5.0,Maruti
3335,Tata Tigor 1.2 Revotron XT,2018,450000,35000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,Tata
3336,Renault Triber RXT BSIV,2019,600000,5000,Petrol,Individual,Manual,First Owner,20.0,999.0,72.0,7.0,Renault
3337,Maruti Vitara Brezza VDi Option,2016,610000,110000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.0,5.0,Maruti
3338,Hyundai i20 1.2 Asta Option,2017,690000,20000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.0,5.0,Hyundai
3339,Tata Nexon 1.2 Revotron XZ Plus,2018,790000,15000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.0,5.0,Tata
3340,Maruti Alto K10 2010-2014 VXI,2014,254999,40000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.0,5.0,Maruti
3341,Honda Jazz 1.2 V i VTEC,2016,500000,41000,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.0,5.0,Honda
3342,Mahindra Bolero SLX,2011,340000,100000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra
3343,Mahindra Bolero SLX,2007,245000,110000,Diesel,Individual,Manual,Third Owner,13.6,2523.0,63.0,7.0,Mahindra
3344,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,340000,120000,Diesel,Individual,Manual,Third Owner,17.8,1399.0,67.0,5.0,Ford
3345,Maruti Wagon R LXI,2008,221000,35008,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.0,5.0,Maruti
3346,Datsun RediGO T,2017,270000,31100,Petrol,Dealer,Manual,First Owner,22.7,799.0,53.0,5.0,Datsun
3347,Hyundai Xcent 1.1 CRDi Base,2014,455000,42312,Diesel,Dealer,Manual,First Owner,24.4,1120.0,71.0,5.0,Hyundai
3348,Toyota Etios G Safety,2011,300000,72000,Petrol,Dealer,Manual,First Owner,17.6,1496.0,88.0,5.0,Toyota
3349,Toyota Etios Liva 1.4 GD,2014,480000,54891,Diesel,Dealer,Manual,First Owner,23.59,1364.0,67.0,5.0,Toyota
3350,Hyundai Verna CRDi 1.6 AT SX Plus,2018,1000000,30000,Diesel,Individual,Automatic,First Owner,22.0,1582.0,126.0,5.0,Hyundai
3351,BMW 3 Series 320d Luxury Line Plus,2017,2600000,44000,Diesel,Dealer,Automatic,First Owner,22.69,1995.0,190.0,5.0,BMW
3352,Toyota Innova Crysta 2.8 ZX AT BSIV,2017,1850000,18890,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.0,7.0,Toyota
3353,Renault Koleos 2.0 Diesel,2013,1000000,75010,Diesel,Dealer,Automatic,First Owner,13.73,1995.0,148.0,5.0,Renault
3354,Renault Pulse RxZ Optional,2012,245000,100000,Diesel,Dealer,Manual,First Owner,23.08,1461.0,63.0,5.0,Renault
3355,Hyundai Grand i10 Magna AT,2019,625000,4337,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,5.0,Hyundai
3356,Volkswagen Polo 2015-2019 1.0 MPI Trendline,2018,560000,14495,Petrol,Dealer,Manual,First Owner,18.78,999.0,75.0,5.0,Volkswagen
3357,Mahindra XUV500 W9 BSIV,2018,1475000,24000,Diesel,Dealer,Manual,First Owner,15.1,2179.0,152.0,7.0,Mahindra
3358,Toyota Corolla Altis Diesel D4DG,2010,425000,83585,Diesel,Dealer,Manual,First Owner,21.43,1364.0,87.0,5.0,Toyota
3359,Volkswagen Polo GT TSI,2014,550000,31000,Petrol,Dealer,Automatic,Second Owner,17.21,1197.0,103.0,5.0,Volkswagen
3360,Toyota Innova Crysta 2.4 GX MT BSIV,2016,1475000,100000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.0,7.0,Toyota
3361,Renault Duster 85PS Diesel RxL,2017,750000,48406,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.0,5.0,Renault
3362,Hyundai i20 Era 1.4 CRDi,2016,570000,56239,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.0,5.0,Hyundai
3363,Maruti Baleno Delta 1.2,2015,585000,33243,Petrol,Dealer,Manual,First Owner,21.4,1197.0,83.0,5.0,Maruti
3364,Honda Jazz 1.2 S AT i VTEC,2016,600000,26000,Petrol,Dealer,Automatic,First Owner,19.0,1199.0,88.0,5.0,Honda
3365,Toyota Etios GD,2012,415000,90000,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,Toyota
3366,Hyundai i20 Active 1.2 SX with AVN,2016,530000,120000,Petrol,Individual,Manual,Second Owner,17.19,1197.0,81.0,5.0,Hyundai
3367,Hyundai i20 Asta Option 1.2,2016,540000,38000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.0,5.0,Hyundai
3368,Hyundai EON Era Plus,2013,180000,60000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.0,5.0,Hyundai
3369,Maruti Swift Dzire VXI,2014,450000,30000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.0,5.0,Maruti
3370,Chevrolet Beat LT,2015,200000,50000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.0,5.0,Chevrolet
3371,Tata Tiago 1.2 Revotron XZ,2017,425000,42000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata
3372,Chevrolet Sail 1.2 LS ABS,2016,400000,30000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.0,5.0,Chevrolet
3373,Ford Ikon 1.3 Flair,2005,150000,15858,Petrol,Individual,Manual,First Owner,13.8,1299.0,70.0,5.0,Ford
3374,Maruti Alto 800 LXI,2017,310000,15000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.0,5.0,Maruti
3375,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2014,500000,50000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.0,9.0,Chevrolet
3376,Chevrolet Beat Diesel,2013,200000,60000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.0,5.0,Chevrolet
3377,Renault Lodgy 85PS RxE 7 Seater,2018,900000,35000,Diesel,Individual,Manual,First Owner,21.04,1461.0,83.0,7.0,Renault
3378,Ambassador CLASSIC 1500 DSL AC,2000,75000,90000,Diesel,Individual,Manual,Second Owner,12.8,1489.0,35.0,5.0,Ambassador
3379,Maruti Swift LXI Optional-O,2015,400000,50000,Petrol,Individual,Manual,First Owner,20.4,1197.0,83.0,5.0,Maruti
3380,Honda Mobilio RS i DTEC,2015,650000,110000,Diesel,Individual,Manual,First Owner,24.5,1498.0,98.0,7.0,Honda
3381,Maruti Swift VDI,2015,480000,87847,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti
3382,Maruti Alto LXi,2009,140000,35000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.0,5.0,Maruti
3383,Maruti Swift VXI 2018,2018,550000,5000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.0,5.0,Maruti
3384,Maruti Wagon R AMT VXI,2017,380000,29000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,Maruti
3385,Tata Indigo CS LS (TDI) BS-III,2016,440000,20000,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.0,5.0,Tata
3386,Maruti Swift Dzire VXI 1.2,2018,630000,15000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.0,5.0,Maruti
3387,Renault KWID RXL,2017,250000,40000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.0,5.0,Renault
3388,Maruti Alto LX,2009,120000,17000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.0,5.0,Maruti
3389,Tata Manza Aura Quadrajet BS IV,2012,287000,120000,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.0,5.0,Tata
3390,Maruti Baleno Delta 1.2,2016,550000,45000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.0,5.0,Maruti
3391,Mahindra Scorpio 1.99 S10 4WD,2016,950000,60000,Diesel,Individual,Manual,Third Owner,15.4,1997.0,120.0,7.0,Mahindra
3392,Tata Harrier XZ Dark Edition BSIV,2019,1630000,25000,Diesel,Individual,Manual,First Owner,17.0,1956.0,138.0,5.0,Tata
3393,Ford Fiesta 1.5 TDCi Trend,2015,501000,80000,Diesel,Individual,Manual,Second Owner,25.01,1498.0,89.0,5.0,Ford
3394,Mahindra Bolero 2011-2019 ZLX BSIII,2014,550000,70000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.0,7.0,Mahindra
3395,Maruti Alto 800 LXI,2016,300000,25000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.0,5.0,Maruti
3396,Maruti Wagon R VXI BS IV,2015,300000,50000,Petrol,Individual,Manual,Third Owner,20.51,998.0,67.0,5.0,Maruti
3397,Toyota Etios Liva GD,2012,280000,100000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,Toyota
3398,Ford Figo 1.5P Titanium AT,2015,416000,40000,Petrol,Individual,Automatic,First Owner,17.01,1499.0,110.0,5.0,Ford
3399,Maruti Omni E MPI STD BS IV,2018,260000,30000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.0,8.0,Maruti
3400,Chevrolet Sail 1.2 LS ABS,2016,550000,15000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.0,5.0,Chevrolet
3401,Mahindra XUV500 W8 2WD,2012,700000,100000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,Mahindra
3402,Tata Indigo CS eGLX BS IV,2011,181000,70000,Petrol,Individual,Manual,First Owner,15.64,1193.0,64.0,5.0,Tata
3403,Mahindra Scorpio VLS AT 2.2 mHAWK,2009,365000,110000,Diesel,Individual,Automatic,Second Owner,11.79,2179.0,120.0,8.0,Mahindra
